Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
22929481,The Soul of the Marionette: A Short Inquiry into Human Freedom,John   Gray,"Gray, John",,"=""0374261180""","=""9780374261184""",3,3.86,"Farrar, Straus and Giroux",Hardcover,192,2015,2015,2021/03/07,2015/12/25,,,read,,,,1,0
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",4,4.17,Grand Central Publishing,Hardcover,296,2016,2016,2021/03/03,2021/02/17,,,read,"I usually find ""work productivity"" books & articles very boring, but this was really good. The focus seemed to be on how to approach work that ultimately improved life outside work as well instead of just optimizing your time at work.",,,1,0
54303848,Infinite Country,Patricia Engel,"Engel, Patricia",,"=""""","=""""",3,3.93,Avid Reader Press,Hardcover,191,2021,2021,2021/02/28,2021/02/01,,,read,,,,1,0
10104,The Six Wives of Henry VIII,Alison Weir,"Weir, Alison",,"=""0802136834""","=""9780802136831""",0,4.11,Grove Press,Paperback,643,1992,1992,,2021/02/25,to-read,to-read (#96),to-read,,,,0,0
11324722,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,"Haidt, Jonathan",Simona Drelciuc,"=""""","=""""",3,4.20,Pantheon,Hardcover,419,2012,2012,2021/02/16,2016/02/08,,,read,Parts of this were interesting. Like most books like this it just sort of turned into a litany of surveys and psych experiments.<br/><br/>Also lol at all the salty reviews that basically prove one of his main points,,,1,0
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",0,4.12,Ember,Paperback,208,2006,1993,,2021/02/15,to-read,to-read (#95),to-read,,,,0,0
2183383,Grace and Glory: Sermons Preached in Chapel at Princeton Seminary,Geerhardus Vos,"Vos, Geerhardus",R. Scott Clark,"=""1599251272""","=""9781599251271""",0,4.46,Solid Ground Christian Books,Paperback,164,2007,1903,,2021/02/15,to-read,to-read (#94),to-read,,,,0,0
40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,"Clear, James",,"=""""","=""""",0,4.34,Avery,Kindle Edition,319,2018,2018,,2021/02/15,to-read,to-read (#93),to-read,,,,0,0
6480781,Open,Andre Agassi,"Agassi, Andre","J.R. Moehringer, Андре Агаси","=""0307268195""","=""9780307268198""",0,4.31,Knopf,Hardcover,388,2009,2009,,2021/02/15,to-read,to-read (#92),to-read,,,,0,0
36026862,The Beauty of the Lord: Theology as Aesthetics (Studies in Historical and Systematic Theology),Jonathan King,"King, Jonathan",Kevin J. Vanhoozer,"=""1683590589""","=""9781683590583""",0,4.37,Lexham Press,Paperback,335,2018,,,2021/02/15,to-read,to-read (#91),to-read,,,,0,0
35066358,The First Fifteen Lives of Harry August,Claire North,"North, Claire",,"=""""","=""""",0,4.03,Redhook,Kindle Edition,417,2014,2014,,2021/02/15,to-read,to-read (#90),to-read,,,,0,0
607086,Political Visions & Illusions: A Survey & Christian Critique of Contemporary Ideologies,David T. Koyzis,"Koyzis, David T.",,"=""0830827269""","=""9780830827268""",0,4.28,IVP Academic,Paperback,281,2003,2003,,2021/02/03,to-read,to-read (#89),to-read,,,,0,0
9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,"Flagg, Fannie",,"=""0375508414""","=""9780375508417""",2,4.28,Random House,Hardcover,416,2002,1987,2021/02/01,2020/11/30,,,read,"The first half of this book was mostly enjoyable and fairly well-written but it quickly went downhill at the halfway point. The storytelling became super gimmicky with outrageous plot points. The ending was OK, but the damage had already been done.",,,1,0
28818816,Everything We Don't Know,Aaron Gilbreath,"Gilbreath, Aaron",,"=""1940430836""","=""9781940430836""",4,4.04,Curbside Splendor Publishing,Paperback,359,2016,2016,2021/01/31,2016/08/31,,,read,"Really more a memoir than just a collection essays. The topics weren't things I usually find very interesting to read about, but they were super well written and the personal aspect of most of the essays made this very enjoyable.",,,1,0
50609112,Breaking Bread with the Dead: A Reader's Guide to a More Tranquil Mind,Alan Jacobs,"Jacobs, Alan",,"=""1984878409""","=""9781984878403""",5,3.92,Penguin Press,Hardcover,192,2020,2020,2021/01/21,2020/10/25,,,read,"I read ""The Pleasures of Reading in an Age of Distraction"" a few years ago and it still stands out as the both the most insightful and the most unpretentious writing about reading I've read (which is a genre that is usually through the roof pretentious). This book is no different. Incredibly profound and approachable thoughts on how not only to wrestle with the past through books, but also how to actually gain value and perspective from it. <br/><br/>Also highly recommend his personal blog 'Snakes & Ladders' ",,,1,0
53441181,The Removed,Brandon Hobson,"Hobson, Brandon",,"=""0062997548""","=""9780062997548""",2,3.39,Ecco,Hardcover,288,2021,2021,2021/01/20,2021/01/02,,,read,"This looked interesting, but short of fell short for me. I thought the sections with the folklore were interesting and well-written, but felt the rotating perspective didn't really do it for me. Focusing on just the mom's perspective would've been enough I think for a whole book. But the individual storylines didn't really intersect all that much. For a book that was pretty short, it just felt like I never could get into the characters.",,,1,0
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",5,4.07,Knopf,Hardcover,333,2014,2014,2017/08/29,2017/08/20,,,read,Probably one my favorite recently written novels. Have been meaning to re-read this but last year was...uh...not the year to do it. The apocalyptic stuff isn't really the point; it's more about the characters and questioning what humanity ultimately derives value from (both good and bad). The jumping between pre-pandemic and post-pandemic works really well for that. On top of that the plot is interesting and done well.,,,2,0
565500,The Icon and the Axe: An Interpretive History of Russian Culture,James H. Billington,"Billington, James H.",,"=""0394708466""","=""9780394708461""",4,4.09,Vintage Books,Paperback,786,1970,1966,2021/01/09,2016/07/05,,,read,"Russia is an endlessly fascinating country to me. This book gives amazing context into how the same country that produced such meaningful and passionate art/music/literature could also produce a brutal and dehumanizing totalitarian regime. Also, a pretty spot-on and prophetic prediction about the eventual demise of the USSR (it was written in 1966).",,,1,0
952120,Bright Flows the River,Taylor Caldwell,"Caldwell, Taylor",,"=""0449445518""","=""9780449445518""",0,3.98,Fawcett Books,Mass Market Paperback,0,1988,1978,,2020/12/31,to-read,to-read (#88),to-read,,,,0,0
52891090,Gentle and Lowly: The Heart of Christ for Sinners and Sufferers,Dane C. Ortlund,"Ortlund, Dane C.",,"=""1433566133""","=""9781433566134""",0,4.52,Crossway Books,Hardcover,224,2020,2020,,2020/12/30,to-read,to-read (#87),to-read,,,,0,0
50761234,The Possibility of Prayer: Finding Stillness with God in a Restless World,John Starke,"Starke, John",,"=""0830845798""","=""9780830845798""",4,4.44,IVP Books,Paperback,200,2020,,2020/12/30,2020/01/27,,,read,,,,1,0
25664497,Prodigals,Greg    Jackson,"Jackson, Greg",,"=""0374238138""","=""9780374238131""",1,3.62,"Farrar, Straus and Giroux",Hardcover,240,2016,2016,2020/12/29,2017/01/06,,,read,"I struggled through about 90% of this and read the following sentence and just couldn't go any further. (Still counting this because it was a hard fought & painful 90%):<br/><br/>""And soon enough—or, you know, whenever—I found myself back in the sunny yard, watching Gabrielle articulate her body in serpentine asanas, listening to Terry interview an author I like, and then an actress I like, as happy as a puppy and at peace, because what I understood just then was that Terry Gross’s voice was the voice of the metanarrative, demotic ur-parent, Catcher in the WHYY, the call of the shepherd returning me to the pastures of solicitude and moderation, that cultural plane on which the day’s horrific news—ecocatastrophe, civilizational conflict, postcolonial scarring, and our legacies of violence and extortion—was not diminished or ignored but existed in a strange vaporous adjacency to yuppie mores, triumphalist life narratives, midcult art, and an anachronistic fixation on jazz, this narrow-bandwidth refugium for temperamental decency and civic virtue and a heartbreaking reasonableness that seemed less and less like the earned wisdom of life than a tragic hope laid over it""",,,1,0
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse","=""0451526341""","=""9780451526342""",0,4.00,Signet Classics,Mass Market Paperback,141,1996,1945,,2020/12/27,to-read,to-read (#86),to-read,,,,0,0
20575413,The Big Green Tent,Lyudmila Ulitskaya,"Ulitskaya, Lyudmila",Bela Shayevich,"=""0374166676""","=""9780374166670""",3,4.05,"Farrar, Straus and Giroux",Hardcover,587,2015,2010,2020/12/25,2015/12/08,,,read,,,,1,0
36129622,Disruptive Witness: Speaking Truth in a Distracted Age,Alan  Noble,"Noble, Alan",,"=""083084483X""","=""9780830844838""",4,4.23,InterVarsity Press,Paperback,192,2018,,2020/12/04,2020/11/19,,,read,,,,1,0
31939536,"The Myth of Disenchantment: Magic, Modernity, and the Birth of the Human Sciences",Jason Ānanda Josephson-Storm,"Josephson-Storm, Jason Ānanda",,"=""022640336X""","=""9780226403366""",3,4.23,University of Chicago Press,Paperback,400,2017,2017,2020/11/30,2017/10/26,,,read,,,,1,0
13356706,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0547928211""","=""9780547928210""",4,4.40,William Morrow Paperbacks,Paperback,407,2012,1954,2015/08/23,2015/08/17,,,read,,,,2,0
57460,Jayber Crow,Wendell Berry,"Berry, Wendell",,"=""1582431604""","=""9781582431604""",4,4.39,Counterpoint,Paperback,363,2001,2000,2020/11/18,2016/06/07,,,read,,,,1,0
62022,The Queen's Gambit,Walter Tevis,"Tevis, Walter",,"=""1400030609""","=""9781400030606""",0,4.18,Vintage,Paperback,258,2003,1983,,2020/11/14,to-read,to-read (#85),to-read,,,,0,0
